Location,CellNo,VoltMean,ResistMean,TempMean
Daly City Station,156,2.2925981308411205,0.3651775700934579,19.92616822429907
Daly City Station,157,2.3173177570093464,0.3385327102803736,20.08411214953271
Daly City Station,158,2.318485981308412,0.32142056074766345,20.22990654205607
Daly City Station,159,2.314747663551402,0.3346448598130841,19.95420560747663
Daly City Station,160,2.3129811320754716,0.3555754716981134,19.84056603773585
Daly City Station,161,2.209000000000001,0.5610093457943929,19.963551401869157
Daly City Station,162,2.2115700934579436,0.32544859813084137,20.045794392523362
Daly City Station,163,2.1991121495327097,0.32763551401869173,19.888785046728966
Daly City Station,164,2.215626168224299,0.34652336448598126,19.85046728971962
Daly City Station,165,2.29570093457944,0.4169065420560747,19.66355140186915
Daly City Station,166,2.323355140186917,0.42146728971962616,20.113084112149537
Daly City Station,167,2.3146698113207553,0.3395471698113206,19.809433962264148
Daly City Station,168,2.303575471698113,0.3350660377358491,19.87358490566037
Daly City Station,169,2.219869158878504,0.3314392523364486,19.465420560747656
Daly City Station,170,2.20114953271028,0.36972897196261684,19.838317757009353
Daly City Station,171,2.217448598130841,0.5926355140186917,19.637383177570097
Daly City Station,172,2.2088411214953276,0.3512616822429908,19.61214953271028
Daly City Station,173,2.30003738317757,0.3515981308411216,19.381308411214945
Daly City Station,174,2.2834953271028033,0.314429906542056,19.55794392523365
Daly City Station,175,2.297373831775702,0.4169719626168227,19.58691588785047
Daly City Station,176,2.321877358490565,0.3576132075471698,19.76415094339622
Daly City Station,177,2.2731428571428576,0.35475,20.996428571428567
Daly City Station,178,2.2653214285714283,0.3008571428571429,21.135714285714283
Daly City Station,179,2.2660357142857146,0.31921428571428573,21.267857142857142
Daly City Station,180,2.2928928571428573,0.35464285714285726,21.574999999999996
Daly City Yard,1,2.253943502824858,0.2977740112994346,19.425423728813566
Daly City Yard,2,2.249350282485877,0.2996497175141239,19.21468926553672
Daly City Yard,3,2.2562768361581913,0.3003389830508474,19.190395480225984
Daly City Yard,4,2.2594971751412425,0.3212994350282488,19.170621468926548
Daly City Yard,5,2.2647102272727273,0.3104715909090908,18.812500000000004
Daly City Yard,6,2.2722840909090896,0.30379545454545437,19.227840909090904
Daly City Yard,7,2.266437499999999,0.2954318181818181,19.098863636363635
Daly City Yard,8,2.262227272727271,0.3097840909090909,20.134090909090904
Daly City Yard,9,2.255152542372881,0.32307909604519813,19.203954802259872
Daly City Yard,10,2.2579378531073435,0.3676497175141241,19.61751412429379
Daly City Yard,11,2.2619830508474568,0.29759322033898317,19.599435028248582
Daly City Yard,12,2.257401129943503,0.31859322033898313,19.56666666666667
Daly City Yard,13,2.253607954545452,0.30068181818181783,19.452272727272746
Daly City Yard,14,2.260124999999998,0.2857102272727268,19.51420454545456
Daly City Yard,15,2.257272727272726,0.26332386363636373,19.258522727272723
Daly City Yard,16,2.2552045454545455,0.3075965909090906,18.93522727272726
Daly City Yard,17,2.281372881355931,0.3786440677966101,18.811299435028253
Daly City Yard,18,2.278271186440676,0.32894915254237334,19.254802259886997
Daly City Yard,19,2.274531073446327,0.31184180790960453,19.19774011299434
Daly City Yard,20,2.2775593220338983,0.34362146892655404,19.384180790960453
Daly City Yard,21,2.247096590909092,0.27659659090909083,19.60738636363636
Daly City Yard,22,2.249164772727273,0.28681818181818175,19.909659090909088
Daly City Yard,23,2.248642045454545,0.27917613636363614,19.69431818181819
Daly City Yard,24,2.251028409090909,0.30462499999999987,19.392045454545446
Daly City Yard,25,2.2538022598870073,0.34475706214689256,18.803389830508472
Daly City Yard,26,2.2525480225988708,0.28090395480225994,18.844067796610158
Daly City Yard,27,2.253649717514124,0.3015988700564969,18.96158192090396
Daly City Yard,28,2.253706214689267,0.3187627118644072,19.28079096045198
Daly City Yard,29,2.2537499999999997,0.347045454545454,19.38636363636364
Daly City Yard,30,2.2574886363636373,0.30638068181818157,19.855113636363633
Daly City Yard,31,2.257392045454545,0.3011590909090908,19.544318181818188
Daly City Yard,32,2.2533522727272706,0.3308011363636366,19.59090909090909
Daly City Yard,33,2.256581920903953,0.29105649717514087,18.744067796610175
Daly City Yard,34,2.256259887005649,0.2770677966101695,18.970621468926556
Daly City Yard,35,2.2557514124293774,0.15476836158192095,18.97062146892655
Daly City Yard,36,2.2590397727272706,0.3162613636363638,18.873863636363637
Daly City Yard,37,2.2651988636363627,0.314380681818182,19.239772727272733
Daly City Yard,38,2.2661874999999987,0.3053977272727273,19.373863636363634
Daly City Yard,39,2.2582386363636378,0.28736931818181793,19.572159090909086
Daly City Yard,40,2.262999999999999,0.4378295454545454,19.907386363636363
Daly City Yard,41,2.2454011299435046,0.30358192090395464,19.646327683615812
Daly City Yard,42,2.255005649717514,0.3284180790960456,19.761016949152545
Daly City Yard,43,2.2521977401129942,0.31268926553672305,18.91016949152542
Daly City Yard,44,2.251757062146892,0.34270056497175094,19.076836158192076
Daly City Yard,45,2.2579829545454553,0.31147159090909105,19.207386363636378
Daly City Yard,46,2.2575568181818184,0.2961022727272726,19.176704545454548
Daly City Yard,47,2.260585227272726,0.30606249999999985,19.415340909090904
Daly City Yard,48,2.257528409090908,0.2987784090909088,19.305681818181824
Daly City Yard,49,2.249175141242938,0.32615254237288155,19.977966101694914
Daly City Yard,50,2.2474745762711885,0.24966666666666681,20.11355932203389
Daly City Yard,51,2.2533863636363627,0.2870170454545451,19.78352272727273
Daly City Yard,52,2.248374999999999,0.31851136363636384,19.52784090909091
Daly City Yard,53,2.2561477272727264,0.30634659090909083,19.444886363636353
Daly City Yard,54,2.2554034090909068,0.28888068181818144,18.79886363636364
Daly City Yard,55,2.253051136363636,0.19866477272727276,18.928977272727266
Daly City Yard,56,2.2548068181818164,0.3148352272727272,19.16363636363637
Daly City Yard,57,2.2188192090395473,0.32162146892655397,19.130508474576274
Daly City Yard,58,2.2214576271186446,0.31088700564971744,19.303389830508486
Daly City Yard,59,2.214723163841807,0.311090395480226,19.439548022598878
Daly City Yard,60,2.2183615819209024,0.2870395480225985,19.50508474576272
Hayward Yard,1,2.2612282608695646,0.26474999999999993,16.018478260869564
Hayward Yard,2,2.2653043478260866,0.2819130434782606,15.139130434782606
Hayward Yard,3,2.265847826086955,0.277521739130435,15.213043478260872
Hayward Yard,4,2.271956521739129,0.29829347826086944,14.807608695652178
Hayward Yard,5,2.275978260869565,0.27520652173913057,14.899999999999997
Hayward Yard,6,2.27120652173913,0.339423913043478,15.095652173913043
Hayward Yard,7,2.245652173913045,0.2677499999999999,14.961956521739127
Hayward Yard,8,2.267521739130433,0.27543478260869575,15.205434782608695
Hayward Yard,9,2.2666739130434768,0.28002173913043465,15.505434782608695
Hayward Yard,10,2.263282608695653,0.3196630434782609,15.790217391304346
Hayward Yard,11,2.2395978260869565,0.3911847826086953,15.816304347826087
Hayward Yard,12,2.2710217391304335,0.3182391304347824,15.721739130434779
Hayward Yard,13,2.2723586956521715,0.26841304347826095,15.270652173913044
Hayward Yard,14,2.269847826086958,0.23958695652173911,15.008695652173913
Hayward Yard,15,2.2765108695652168,0.24256521739130452,15.036956521739128
Hayward Yard,16,2.27916304347826,0.29244565217391316,15.000000000000005
Hayward Yard,17,2.26686956521739,0.1934021739130436,15.371739130434776
Hayward Yard,18,2.267054347826086,0.31694565217391313,15.583695652173914
Hayward Yard,19,2.269619565217391,0.3090326086956523,15.927173913043477
Hayward Yard,20,2.238228260869565,0.29059782608695656,15.991304347826087
Hayward Yard,21,2.2504999999999997,0.3635326086956524,15.980434782608699
Hayward Yard,22,2.276532608695652,0.2998586956521737,15.414130434782608
Hayward Yard,23,2.2843695652173897,0.3019130434782608,15.395652173913039
Hayward Yard,24,2.2832065217391286,0.3301521739130434,15.136956521739135
Hayward Yard,25,2.276967391304348,0.2668369565217392,14.816304347826078
Hayward Yard,26,2.27954347826087,0.11095652173913041,14.90652173913044
Hayward Yard,27,2.2693913043478267,0.2757826086956524,15.060869565217388
Hayward Yard,28,2.26661956521739,0.266760869565217,15.22173913043478
Hayward Yard,29,2.263358695652175,0.3469239130434784,15.3945652173913
Hayward Yard,30,2.260913043478259,0.32147826086956555,15.692391304347826
Hayward Yard,31,2.2418913043478255,0.3790108695652174,15.616304347826087
Hayward Yard,32,2.2502608695652184,0.32360869565217387,15.748913043478264
Hayward Yard,33,2.2728043478260855,0.2845652173913042,15.636956521739135
Hayward Yard,34,2.2658695652173892,0.2453586956521739,15.264130434782611
Hayward Yard,35,2.2671956521739123,0.24426086956521764,15.495652173913049
Hayward Yard,36,2.266923913043477,0.27397826086956506,14.934782608695661
Hayward Yard,37,2.2707826086956513,0.30856521739130416,15.088043478260872
Hayward Yard,38,2.2648043478260864,0.28083695652173873,15.604347826086958
Hayward Yard,39,2.255021739130433,0.27761956521739106,15.773913043478261
Hayward Yard,40,2.265576086956521,0.3065652173913045,15.842391304347828
Hayward Yard,41,2.273750000000001,0.2008369565217391,16.346739130434788
Hayward Yard,42,2.253402173913042,0.2763369565217394,15.85652173913044
Hayward Yard,43,2.2721956521739117,0.27499999999999974,15.302173913043482
Hayward Yard,44,2.2695217391304343,0.2979565217391304,15.247826086956522
Hayward Yard,45,2.2797500000000004,0.28696739130434806,15.595652173913043
Hayward Yard,46,2.2671413043478252,0.3340434782608694,15.2
Hayward Yard,47,2.267989130434783,0.24820652173913055,15.493478260869571
Hayward Yard,48,2.2558695652173912,0.2862717391304349,15.5804347826087
Hayward Yard,49,2.2552065217391295,0.29302173913043494,15.810869565217402
Hayward Yard,50,2.2477717391304344,0.28569565217391346,16.004347826086956
Hayward Yard,51,2.2707282608695634,0.35046739130434784,16.15
Hayward Yard,52,2.2564130434782617,0.2825326086956522,15.976086956521737
Hayward Yard,53,2.2708369565217383,0.2839347826086956,15.49021739130435
Hayward Yard,54,2.271391304347824,0.25320652173913044,15.332608695652167
Hayward Yard,55,2.2656195652173907,0.23271739130434763,15.143478260869562
Hayward Yard,56,2.265402173913043,0.4400543478260871,14.97826086956522
Hayward Yard,57,2.254934782608695,0.27903260869565205,15.458695652173919
Hayward Yard,58,2.267902173913044,0.29553260869565245,15.194565217391302
Hayward Yard,59,2.25175,0.27059782608695654,15.691304347826081
Hayward Yard,60,2.2642717391304337,0.26401086956521763,15.866304347826093
Lafayette Station,1,2.262039325842696,0.291758426966292,20.351685393258425
Lafayette Station,2,2.2637528089887624,0.3238426966292137,20.11292134831461
Lafayette Station,3,2.2573932584269643,0.291679775280899,20.06516853932584
Lafayette Station,4,2.2672078651685372,0.3261235955056181,20.10505617977529
Lafayette Station,5,2.264423728813557,0.027124293785310716,20.12768361581921
Lafayette Station,6,2.261378531073446,0.2851073446327679,20.211299435028252
Lafayette Station,7,2.2659887005649706,0.2801694915254234,20.158757062146897
Lafayette Station,8,2.2638757062146895,0.3009548022598866,20.2774011299435
Lafayette Station,9,2.2628033707865156,0.3611853932584268,20.332584269662917
Lafayette Station,10,2.2612191011235936,0.30729775280898847,20.403932584269654
Lafayette Station,11,2.258325842696628,0.31478651685393283,20.69494382022473
Lafayette Station,12,2.258576271186438,0.3411242937853105,20.48926553672317
Lafayette Station,13,2.2602768361581917,0.30107344632768324,20.450847457627123
Lafayette Station,14,2.2672711864406767,0.2897005649717514,20.24802259887005
Lafayette Station,15,2.2655028248587574,0.284813559322034,20.157627118644072
Lafayette Station,16,2.261711864406778,0.2980169491525421,20.253107344632763
Lafayette Station,17,2.270511235955054,0.3451123595505614,20.12022471910114
Lafayette Station,18,2.26396629213483,0.30580898876404483,20.370786516853922
Lafayette Station,19,2.259786516853932,0.3044325842696628,20.35955056179774
Lafayette Station,20,2.255932203389829,0.2592824858757065,20.64802259887007
Lafayette Station,21,2.2620621468926543,0.3205310734463281,20.749152542372894
Lafayette Station,22,2.266836158192089,0.33507344632768443,20.51186440677966
Lafayette Station,23,2.270090395480225,0.3352259887005648,20.538418079096047
Lafayette Station,24,2.2717118644067784,0.36083050847457554,20.350847457627097
Lafayette Station,25,2.2601797752808976,0.3163876404494382,20.25224719101123
Lafayette Station,26,2.267348314606738,0.2948370786516854,20.246629213483146
Lafayette Station,27,2.2659775280898855,0.3228370786516859,20.40168539325842
Lafayette Station,28,2.2672203389830496,0.3083672316384182,20.549152542372894
Lafayette Station,29,2.252186440677964,0.34159887005649753,20.57401129943503
Lafayette Station,30,2.25883615819209,0.34151412429378525,20.694915254237312
Lafayette Station,31,2.2629152542372886,0.3096949152542372,20.870056497175135
Lafayette Station,32,2.2602824858757073,0.3509152542372877,20.458192090395485
Lafayette Station,33,2.26543820224719,0.3304325842696634,20.343258426966266
Lafayette Station,34,2.2652640449438177,0.3030674157303369,20.450561797752812
Lafayette Station,35,2.264629213483145,0.19296067415730342,20.203370786516857
Lafayette Station,36,2.2660621468926543,0.3057118644067795,20.384745762711866
Lafayette Station,37,2.2705254237288126,0.3323163841807906,20.277966101694922
Lafayette Station,38,2.2692824858757064,0.3036610169491525,20.27740112994351
Lafayette Station,39,2.272395480225989,0.30682485875706195,20.24802259887005
Lafayette Station,40,2.273124293785309,0.2871977401129944,20.3593220338983
Lafayette Station,41,2.2626685393258423,0.28835955056179785,20.475280898876417
Lafayette Station,42,2.2629775280898867,0.2962921348314603,20.34101123595505
Lafayette Station,43,2.2620449438202233,0.30426966292134827,20.252247191011225
Lafayette Station,44,2.264455056179774,0.3143314606741577,20.228089887640458
Lafayette Station,45,2.2620790960451957,0.2960790960451979,20.29887005649716
Lafayette Station,46,2.2604406779661006,0.2511468926553672,20.484180790960444
Lafayette Station,47,2.2577514124293776,0.2999322033898303,20.456497175141227
Lafayette Station,48,2.26020338983051,0.30223163841807876,20.42033898305083
Lafayette Station,49,2.261758426966291,0.3415561797752805,20.298876404494393
Lafayette Station,50,2.25967415730337,0.23575842696629223,20.57977528089889
Lafayette Station,51,2.2607303370786513,0.2671966292134835,20.4303370786517
Lafayette Station,52,2.2612359550561787,0.3229550561797759,20.460112359550564
Lafayette Station,53,2.269271186440675,0.331887005649718,20.1322033898305
Lafayette Station,54,2.2649774011299426,0.2826610169491528,20.15084745762711
Lafayette Station,55,2.269661016949152,0.22323163841807897,20.191525423728812
Lafayette Station,56,2.267909604519772,0.3089943502824858,20.35762711864408
Lafayette Station,57,2.274445454545453,0.3375272727272726,18.08545454545456
Lafayette Station,58,2.275154545454545,0.2977545454545453,17.989090909090912
Lafayette Station,59,2.2800181818181815,0.31025454545454567,18.181818181818176
Lafayette Station,60,2.2787706422018346,0.31340366972477063,18.18532110091742
Lake Merritt Station,1,2.2615561797752814,0.30091011235955,20.64382022471909
Lake Merritt Station,2,2.2634606741573036,0.3238426966292141,20.41966292134832
Lake Merritt Station,3,2.255779661016947,0.3129999999999999,20.286440677966116
Lake Merritt Station,4,2.2630903954802255,0.3145762711864411,20.36610169491527
Lake Merritt Station,5,2.264423728813559,0.32524293785310776,20.362711864406794
Lake Merritt Station,6,2.2607966101694923,0.302627118644068,20.47853107344631
Lake Merritt Station,7,2.264468926553671,0.3144180790960456,20.44011299435028
Lake Merritt Station,8,2.2631525423728807,0.32829943502824865,20.323728813559335
Lake Merritt Station,9,2.2623988764044944,0.3488764044943818,20.333707865168556
Lake Merritt Station,10,2.2568146067415706,0.2911235955056174,20.426966292134825
Lake Merritt Station,11,2.254887640449437,0.3156404494382024,20.356179775280907
Lake Merritt Station,12,2.2588079096045197,0.3330169491525426,20.41299435028249
Lake Merritt Station,13,2.258632768361582,0.3114519774011299,20.311299435028268
Lake Merritt Station,14,2.2606666666666673,0.2999039548022596,20.16327683615821
Lake Merritt Station,15,2.260819209039549,0.2809435028248581,20.266666666666673
Lake Merritt Station,16,2.2568983050847424,0.20844632768361587,20.210169491525434
Lake Merritt Station,17,2.268073033707861,0.3230224719101127,20.36123595505617
Lake Merritt Station,18,2.265977528089886,0.29735955056179697,20.42134831460674
Lake Merritt Station,19,2.270559322033899,0.31616384180790946,20.712429378531077
Lake Merritt Station,20,2.2571977401129923,0.30808474576271166,20.457627118644062
Lake Merritt Station,21,2.260389830508474,0.35051977401129913,20.38587570621469
Lake Merritt Station,22,2.268225988700562,0.3581525423728812,20.39322033898306
Lake Merritt Station,23,2.2650960451977378,0.343841807909604,20.45141242937852
Lake Merritt Station,24,2.2723502824858746,0.35964971751412395,20.41525423728814
Lake Merritt Station,25,2.2619269662921355,0.3035056179775284,20.25842696629214
Lake Merritt Station,26,2.2624831460674146,0.3199325842696636,20.174719101123607
Lake Merritt Station,27,2.259005617977528,0.33090449438202213,20.35
Lake Merritt Station,28,2.2601751412429385,0.35023163841807775,20.43898305084745
Lake Merritt Station,29,2.2569152542372852,0.3710564971751412,20.579096045197744
Lake Merritt Station,30,2.259949152542372,0.3458418079096043,20.825423728813547
Lake Merritt Station,31,2.2594237288135592,0.32519774011299407,20.960451977401114
Lake Merritt Station,32,2.2543841807909595,0.3251525423728815,20.72994350282487
Lake Merritt Station,33,2.260505617977528,0.3210955056179774,20.148314606741593
Lake Merritt Station,34,2.2601685393258415,0.2982921348314599,20.18089887640451
Lake Merritt Station,35,2.2637627118644055,0.3071920903954798,20.245762711864423
Lake Merritt Station,36,2.2632881355932186,0.30976836158192045,20.12372881355934
Lake Merritt Station,37,2.262158192090396,0.3394350282485885,20.303954802259884
Lake Merritt Station,38,2.2612711864406783,0.31852542372881393,20.512429378531053
Lake Merritt Station,39,2.2591355932203365,0.282265536723164,20.509604519773994
Lake Merritt Station,40,2.2551299435028223,0.287231638418079,20.633898305084756
Lake Merritt Station,41,2.2607921348314615,0.41934269662921364,20.49719101123597
Lake Merritt Station,42,2.2608707865168522,0.2761011235955048,20.312921348314607
Lake Merritt Station,43,2.2669943820224696,0.32646067415730423,20.198876404494385
Lake Merritt Station,44,2.266124293785308,0.32959322033898275,20.34406779661018
Lake Merritt Station,45,2.26568361581921,0.34401694915254166,20.212429378531073
Lake Merritt Station,46,2.2610338983050835,0.33774011299435075,20.205649717514135
Lake Merritt Station,47,2.2699096045197735,0.3156158192090398,20.164971751412438
Lake Merritt Station,48,2.268090395480226,0.3220112994350284,20.318079096045174
Lake Merritt Station,49,2.267191011235952,0.3276853932584269,20.14325842696627
Lake Merritt Station,50,2.2671741573033706,0.3234157303370791,20.17022471910114
Lake Merritt Station,51,2.2625730337078633,0.2925168539325836,20.101685393258435
Lake Merritt Station,52,2.2683898305084744,0.32648587570621523,19.98644067796609
Lake Merritt Station,53,2.266169491525422,0.30309039548022587,20.14915254237288
Lake Merritt Station,54,2.2712485875706205,0.3068135593220335,20.035028248587572
Lake Merritt Station,55,2.2607118644067783,0.2880338983050842,20.035593220339
Lake Merritt Station,56,2.26515254237288,0.318892655367232,19.936723163841798
Lake Merritt Station,57,2.268836363636365,0.30141818181818136,19.47727272727272
Lake Merritt Station,58,2.2748545454545472,0.3108454545454545,19.290909090909096
Lake Merritt Station,59,2.266238532110089,0.2971834862385316,19.522018348623842
Lake Merritt Station,60,2.2685229357798185,0.3166422018348621,19.600000000000005
MacArthur Station,1,2.231733333333333,0.3099888888888887,20.385000000000005
MacArthur Station,2,2.2588499999999985,0.3081666666666665,20.272222222222226
MacArthur Station,3,2.257865921787708,0.3199776536312851,20.057541899441343
MacArthur Station,4,2.2537932960893863,0.2985921787709497,20.03743016759777
MacArthur Station,5,2.2610279329608916,0.32662569832402266,19.74078212290504
MacArthur Station,6,2.2608044692737437,0.4449050279329608,19.76536312849163
MacArthur Station,7,2.2603798882681563,0.29703351955307233,19.921229050279326
MacArthur Station,8,2.263469273743016,0.3109050279329608,19.88994413407821
MacArthur Station,9,2.258044444444444,0.3013888888888889,20.145555555555553
MacArthur Station,10,2.2363055555555564,0.20029444444444436,20.09722222222223
MacArthur Station,11,2.2350558659217894,0.2958435754189943,20.31340782122905
MacArthur Station,12,2.2596759776536284,0.1984581005586593,20.06648044692738
MacArthur Station,13,2.2549162011173163,0.31231843575418994,19.68268156424581
MacArthur Station,14,2.254340782122905,0.29060893854748593,19.839664804469276
MacArthur Station,15,2.2546759776536325,0.29513966480446885,19.65363128491619
MacArthur Station,16,2.258430167597765,0.43908938547486004,19.526815642458104
MacArthur Station,17,2.2578222222222197,0.3356,20.046666666666674
MacArthur Station,18,2.2553888888888873,0.3005166666666666,20.12111111111112
MacArthur Station,19,2.256156424581004,0.30951955307262574,20.09944134078213
MacArthur Station,20,2.255162011173183,0.3278547486033521,20.42905027932961
MacArthur Station,21,2.254312849162011,0.3608491620111732,20.625698324022345
MacArthur Station,22,2.2543184357541897,0.3401564245810055,20.1536312849162
MacArthur Station,23,2.255134078212291,0.3090837988826814,20.030726256983236
MacArthur Station,24,2.2568435754189946,0.3583966480446921,20.009497206703898
MacArthur Station,25,2.2563666666666666,0.3074055555555554,19.722222222222214
MacArthur Station,26,2.2559106145251384,0.4581117318435749,19.468156424581004
MacArthur Station,27,2.260844444444444,0.3161055555555557,19.571666666666665
MacArthur Station,28,2.255016759776534,0.3286089385474864,19.83631284916201
MacArthur Station,29,2.2545251396648043,0.32098882681564267,20.191620111731844
MacArthur Station,30,2.252888268156425,0.3761564245810058,20.487709497206705
MacArthur Station,31,2.2506871508379893,0.4424972067039104,20.235754189944142
MacArthur Station,32,2.2576424581005585,0.3429664804469271,20.233519553072625
MacArthur Station,33,2.2551508379888268,0.31326815642458095,19.904469273743015
MacArthur Station,34,2.2583055555555553,0.2831388888888886,19.861111111111107
MacArthur Station,35,2.254872222222221,0.29190555555555553,19.439444444444455
MacArthur Station,36,2.256603351955308,0.4810614525139659,19.665921787709493
MacArthur Station,37,2.2515586592178765,0.31956424581005616,19.56983240223463
MacArthur Station,38,2.2562178770949712,0.3107653631284915,19.73575418994413
MacArthur Station,39,2.254083798882681,0.29696089385474816,19.809497206703913
MacArthur Station,40,2.2454134078212307,0.3256871508379892,20.029608938547483
MacArthur Station,41,2.2497888888888893,0.28230555555555514,20.10555555555555
MacArthur Station,42,2.2512777777777786,0.31123333333333336,19.94666666666666
MacArthur Station,43,2.252516666666665,0.31138333333333335,19.621666666666677
MacArthur Station,44,2.2535754189944113,0.3157709497206705,19.57541899441339
MacArthur Station,45,2.256731843575416,0.3145530726256984,19.326256983240228
MacArthur Station,46,2.254536312849163,0.3624525139664805,19.296089385474858
MacArthur Station,47,2.250374301675978,0.2773128491620112,19.402234636871505
MacArthur Station,48,2.258608938547486,0.3117988826815645,19.66145251396649
MacArthur Station,49,2.2564692737430154,0.3688659217877096,19.692737430167615
MacArthur Station,50,2.250416666666667,0.4492222222222217,19.829444444444444
MacArthur Station,51,2.2533444444444437,0.30689444444444436,-0.7772222222222213
MacArthur Station,52,2.2602849162011154,0.3546927374301673,19.768156424581008
MacArthur Station,53,2.257055865921786,0.3265474860335201,19.672067039106153
MacArthur Station,54,2.2576201117318426,0.2674525139664808,19.415083798882687
MacArthur Station,55,2.260871508379887,0.27774860335195545,19.277094972067037
MacArthur Station,56,2.25327374301676,0.4106312849162012,19.429608938547478
MacArthur Station,57,2.2591388888888866,0.3334222222222228,19.384444444444433
MacArthur Station,58,2.2583055555555522,0.3184722222222225,19.53777777777779
MacArthur Station,59,2.257927777777778,0.2999055555555552,19.493333333333343
MacArthur Station,60,2.2531620111731825,0.27001117318435724,20.062569832402225
Oakland Transition Structure,1,2.2547627118644042,0.42976271186440695,19.777401129943488
Oakland Transition Structure,2,2.26257627118644,0.4363446327683612,19.434463276836162
Oakland Transition Structure,3,2.256418079096041,0.45429943502824877,19.602259887005644
Oakland Transition Structure,4,2.260621468926554,0.4714745762711864,19.699999999999996
Oakland Transition Structure,5,2.250642045454544,0.4668920454545454,19.927272727272733
Oakland Transition Structure,6,2.259011363636364,0.4312159090909089,19.878977272727276
Oakland Transition Structure,7,2.254659090909087,0.4756988636363632,19.851704545454545
Oakland Transition Structure,8,2.2584431818181816,0.44390909090909114,19.922727272727283
Oakland Transition Structure,9,2.254146892655366,0.43663276836158166,19.69209039548022
Oakland Transition Structure,10,2.2468418079096053,0.4378192090395484,19.696045197740116
Oakland Transition Structure,11,2.245694915254239,0.4028022598870049,19.86836158192091
Oakland Transition Structure,12,2.2578870056497156,0.48701694915254146,19.74858757062147
Oakland Transition Structure,13,2.2540340909090886,0.4125965909090907,20.275568181818173
Oakland Transition Structure,14,2.2527784090909075,0.41842045454545534,19.84431818181819
Oakland Transition Structure,15,2.255318181818179,0.4582272727272729,19.75568181818181
Oakland Transition Structure,16,2.264028409090909,0.45435795454545463,19.855113636363644
Oakland Transition Structure,17,2.263881355932203,0.46036723163841814,19.85028248587571
Oakland Transition Structure,18,2.2593446327683617,0.4457005649717508,19.775706214689254
Oakland Transition Structure,19,2.2578248587570617,0.4644463276836156,19.8949152542373
Oakland Transition Structure,20,2.2547796610169466,0.45212429378531094,19.712994350282486
Oakland Transition Structure,21,2.2505909090909086,0.47398863636363636,20.02897727272727
Oakland Transition Structure,22,2.2596931818181814,0.47690909090909045,20.017045454545446
Oakland Transition Structure,23,2.244426136363636,0.5257499999999999,20.155681818181815
Oakland Transition Structure,24,2.2524374999999988,0.4990227272727275,20.121590909090912
Oakland Transition Structure,25,2.2486779661016962,0.497423728813559,19.867796610169503
Oakland Transition Structure,26,2.2572033898305066,0.4432542372881355,19.853672316384184
Oakland Transition Structure,27,2.2523050847457626,0.4283728813559327,19.77909604519774
Oakland Transition Structure,28,2.2551920903954765,0.45563841807909616,20.017514124293783
Oakland Transition Structure,29,2.2557329545454508,0.4480511363636365,19.9221590909091
Oakland Transition Structure,30,2.2575909090909083,1.2321306818181816,20.032386363636352
Oakland Transition Structure,31,2.2619999999999996,0.4461306818181816,20.07613636363636
Oakland Transition Structure,32,2.261522727272725,0.4640227272727262,19.92954545454546
Oakland Transition Structure,33,2.266525423728808,0.4601977401129949,20.088135593220322
Oakland Transition Structure,34,2.2634802259887006,0.4507457627118642,20.168926553672314
Oakland Transition Structure,35,2.2520112994350296,0.3427570621468921,20.15988700564971
Oakland Transition Structure,36,2.259242937853109,0.43625423728813495,20.206214689265543
Oakland Transition Structure,37,2.269823863636363,0.4147897727272729,20.02045454545454
Oakland Transition Structure,38,2.2662272727272703,0.4336136363636355,20.04204545454544
Oakland Transition Structure,39,2.2549318181818143,0.4105681818181814,19.895454545454548
Oakland Transition Structure,40,2.2601931818181824,0.4351193181818178,19.964772727272734
Oakland Transition Structure,41,2.256372881355931,0.45172881355932165,19.920903954802267
Oakland Transition Structure,42,2.259135593220339,0.42044632768361595,19.699435028248583
Oakland Transition Structure,43,2.263214689265535,0.42220338983050876,19.840677966101705
Oakland Transition Structure,44,2.2608977272727264,0.445397727272727,19.86363636363637
Oakland Transition Structure,45,2.2632102272727264,0.5377727272727276,20.277840909090916
Oakland Transition Structure,46,2.2627556818181818,0.4640170454545453,20.121590909090898
Oakland Transition Structure,47,2.2659374999999966,0.4661874999999998,20.232954545454547
Oakland Transition Structure,48,2.2622102272727265,0.5053409090909093,20.15624999999999
Oakland Transition Structure,49,2.2564124293785293,0.4742655367231639,19.962146892655362
Oakland Transition Structure,50,2.26693785310734,0.47490960451977376,20.037853107344635
Oakland Transition Structure,51,2.263135593220338,0.4621073446327674,19.91864406779661
Oakland Transition Structure,52,2.2609717514124283,0.48693220338982984,19.924293785310738
Oakland Transition Structure,53,2.2669999999999972,0.4521079545454542,19.930681818181824
Oakland Transition Structure,54,2.2661477272727253,0.43690340909090897,19.858522727272735
Oakland Transition Structure,55,2.2630113636363625,0.5107443181818184,19.744886363636375
Oakland Transition Structure,56,2.2641590909090903,0.4544602272727278,19.832386363636374
Oakland Transition Structure,57,2.2630734463276823,0.48245762711864365,19.970056497175136
Oakland Transition Structure,58,2.259960451977402,0.48388135593220255,19.989830508474572
Oakland Transition Structure,59,2.2528192090395467,0.43769491525423676,20.063841807909597
Oakland Transition Structure,60,2.2582316384180787,0.4941638418079093,19.983615819209035
Richmond Station,1,2.254357541899439,0.29284916201117317,22.826815642458104
